filepath,sounds
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250620_182017.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240306_201900.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240229_000000.WAV,"{'bioph_cascading_saw', 'bioph_pulse'}"
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250624_112615.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240228_113200.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240306_123900.WAV,{'bioph_low_growl'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250622_185520.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250622_073819.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240309_003900.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250627_060001.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250318_110600.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250318_083800.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250322_190500.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250623_144519.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240227_090400.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250620_153019.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250320_110500.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250315_080800.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240228_125000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240226_235600.WAV,"{'bioph_cascading_saw', 'bioph_holocentrus'}"
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240227_054900.WAV,{'bioph_holocentrus'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250627_130814.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250318_153701.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240307_233100.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240227_014300.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250619_124119.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240227_090500.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240309_143200.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240227_033000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240229_190700.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240229_050700.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250322_185400.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250317_122500.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250316_193300.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250316_195400.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250320_163200.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250315_131200.WAV,{'bioph_chorus'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250317_100200.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/July_2024/20240719_064200.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250321_065404.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250622_073119.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250317_183700.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240306_061000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240229_173300.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250319_135100.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240228_091000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240227_083600.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250322_110200.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/July_2024/20240723_103400.WAV,{'bioph'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250624_233220.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250626_140521.WAV,{'bioph_grouper_a'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/July_2024/20240719_201000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250318_083500.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240307_230400.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250622_072719.WAV,{'bioph_grouper_a'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250323_095700.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240229_104900.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250316_095100.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240227_190600.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250315_123300.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240227_150600.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250623_164420.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250322_061600.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250321_200700.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250626_091019.WAV,{'bioph_holocentrus'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240306_104500.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240306_033300.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250314_092800.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250620_220719.WAV,{'bioph'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/July_2024/20240721_075000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250322_112605.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250622_075319.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250628_122920.WAV,{'bioph_knock_croak_b'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250624_204420.WAV,{'bioph_growl'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240226_180400.WAV,{'bioph_holocentrus'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250315_151000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250627_124321.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/July_2024/20240719_084400.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240308_045200.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240228_125500.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250322_064600.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240228_224700.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240227_055300.WAV,"{'bioph_cascading_saw', 'geoph_waves'}"
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250322_083100.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/July_2024/20240723_065200.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240306_023400.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240308_092500.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250315_102500.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250318_190700.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250626_094320.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240227_224600.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250620_222119.WAV,{'bioph_mycbon'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240308_221600.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250318_184600.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/July_2024/20240721_182800.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250622_130220.WAV,"{'bioph_cascading_saw', 'bioph'}"
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250626_233921.WAV,"{'bioph_cascading_saw', 'bioph'}"
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250625_105620.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240227_141500.WAV,{'bioph_holocentrus'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240306_000200.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250322_181000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250627_223433.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250316_095600.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240228_082500.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/July_2024/20240717_041000.WAV,{'bioph_damselfish'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240307_053700.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250320_152000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240308_051000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240306_001000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240308_101100.WAV,{'bioph_holocentrus'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240227_183000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250316_211100.WAV,{'bioph_chorus'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250627_134324.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250320_071800.WAV,"{'bioph_cascading_saw', 'bioph_holocentrus'}"
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240227_205700.WAV,{'bioph_holocentrus'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250625_100718.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240229_202000.WAV,"{'bioph_cascading_saw', 'bioph'}"
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/July_2024/20240717_063600.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240228_103800.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250318_114400.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240227_165000.WAV,{'bioph'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250317_084000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250620_172819.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240309_031300.WAV,{'bioph_croak'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240227_081700.WAV,"{'bioph_cascading_saw', 'bioph_holocentrus'}"
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240228_130200.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250315_103700.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250323_064800.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250320_195900.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250320_131500.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250622_125119.WAV,{'bioph'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250624_210621.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250624_074522.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250623_085319.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250318_122700.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/July_2024/20240717_175000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250623_192519.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250320_195100.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240228_031200.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250321_165000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250315_073400.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250619_155918.WAV,"{'bioph_cascading_saw', 'bioph'}"
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240229_131800.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250318_145700.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250321_084700.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240227_112000.WAV,"{'bioph_cascading_saw', 'bioph_holocentrus'}"
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250619_074218.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250321_105100.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240307_215000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250323_091800.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240229_125100.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/July_2024/20240721_094600.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250320_181000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/July_2024/20240722_185400.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250321_164900.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250318_175100.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250316_073200.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240226_220300.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240229_064100.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250620_062719.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250620_220320.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250321_132100.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250623_084922.WAV,{'bioph'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240307_122100.WAV,{'bioph_croak'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240306_064800.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240227_095800.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240308_232700.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240227_102900.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/July_2024/20240719_055000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240228_080000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240228_011100.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250319_133100.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250624_083819.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240308_235900.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250318_150401.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250619_111918.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/July_2024/20240717_122200.WAV,{'bioph'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/July_2024/20240723_073000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250627_231622.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250620_191020.WAV,"{'bioph_cascading_saw', 'bioph'}"
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240308_043200.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250622_073019.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250318_063900.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240308_001600.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240227_232800.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250322_223100.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/July_2024/20240720_064800.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250320_185000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/July_2024/20240723_210200.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250321_093000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240308_145400.WAV,{'bioph_grouper_a'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/April_2024_Pavonas/20240307_003300.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250319_190400.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250315_101700.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250322_105000.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240228_095400.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250319_142400.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Non_Degraded_Reef/May_2025/20250323_090606.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Feb_March_2024_Pavonas/20240227_025900.WAV,{'bioph_cascading_saw'}
/home/s.kamboj.400/unzipped-coral/Paola/Degraded_Reef/Pavonas_June2025/20250628_084122.WAV,{'bioph_cascading_saw'}
